Date,Average temperature [°C],Snow depth [cm],Cloud cover [1/8],Direct solar radiation mean [W/m2]
2011-05-11,2.5,-1,0.0,72.8
2011-05-12,0.8,-1,0.0,485.8
2011-05-13,2.7,-1,0.0,554.9
2011-05-14,5.2,-1,0.0,560.5
2011-05-15,9.0,-1,0.0,453.3
2011-05-16,10.6,-1,7.0,27.5
2011-05-17,6.4,-1,7.0,1.3
2011-05-18,4.7,-1,8.0,1.1
2011-05-19,5.7,-1,8.0,25.5
2011-05-20,6.2,-1,7.0,81.0
2011-05-21,8.3,-1,0.0,187.2
2011-05-22,10.7,-1,7.0,291.3
2011-05-23,15.2,-1,8.0,339.5
2011-05-24,11.6,-1,8.0,145.6
2011-05-25,9.0,-1,7.0,65.5
2011-05-26,8.1,-1,7.0,136.1
2011-05-27,7.6,-1,8.0,260.9
2011-05-28,8.2,-1,8.0,0.5
2011-05-29,9.8,-1,7.0,18.3
2011-05-30,10.4,-1,7.0,126.7
2011-05-31,11.6,-1,1.0,334.1
2011-06-01,11.9,-1,7.0,92.5
2011-06-02,10.7,-1,0.0,66.0
2011-06-03,12.3,-1,8.0,59.8
2011-06-04,12.7,-1,7.0,226.7
2011-06-05,9.9,-1,1.0,352.4
2011-06-06,13.6,-1,0.0,466.7
2011-06-07,21.3,-1,1.0,357.8
2011-06-08,23.4,-1,1.0,387.9
2011-06-09,23.1,-1,0.0,314.5
2011-06-10,22.4,-1,1.0,407.5
2011-06-11,13.9,-1,0.0,71.9
2011-06-12,8.2,-1,8.0,254.9
2011-06-13,7.5,-1,0.0,220.1
2011-06-14,11.0,-1,8.0,561.2
2011-06-15,12.4,-1,1.0,307.4
2011-06-16,9.3,-1,5.0,130.1
2011-06-17,6.5,-1,8.0,5.4
2011-06-18,11.2,-1,5.0,168.7
2011-06-19,12.9,-1,7.0,38.6
2011-06-20,12.9,-1,0.0,6.9
2011-06-21,12.0,-1,7.0,0.3
2011-06-22,12.1,-1,7.0,21.9
2011-06-23,15.0,-1,5.0,369.3
2011-06-24,13.7,-1,7.0,18.0
2011-06-25,14.0,-1,7.0,148.4
2011-06-26,11.6,-1,0.0,233.8
2011-06-27,14.7,-1,0.0,337.8
2011-06-28,17.7,-1,0.0,346.4
2011-06-29,21.8,-1,7.0,338.7
2011-06-30,22.9,-1,0.0,559.0
2012-05-01,0.9,42,7.0,262.3
2012-05-02,1.8,42,8.0,101.5
2012-05-03,1.2,40,8.0,47.0
2012-05-04,0.9,38,8.0,185.4
2012-05-05,0.2,35,7.0,109.0
2012-05-06,-0.1,42,7.0,0.8
2012-05-07,3.8,38,0.0,462.0
2012-05-08,4.2,36,0.0,476.2
2012-05-09,6.2,31,5.0,281.1
2012-05-10,4.7,27,7.0,64.6
2012-05-11,4.9,25,5.0,201.5
2012-05-12,2.7,20,7.0,83.8
2012-05-13,2.5,17,0.0,396.8
2012-05-14,3.4,13,0.0,85.3
2012-05-15,7.8,5,7.0,300.2
2012-05-16,9.9,-1,8.0,350.3
2012-05-17,6.8,-1,3.0,1.5
2012-05-18,11.3,-1,7.0,24.0
2012-05-19,8.6,-1,7.0,357.6
2012-05-20,8.0,-1,,279.3
2012-05-21,6.5,-1,,286.4
2012-05-22,4.7,-1,0.0,173.0
2012-05-23,6.0,-1,0.0,383.7
2012-05-24,12.8,-1,3.0,346.5
2012-05-25,12.9,-1,7.0,178.2
2012-05-26,11.7,-1,0.0,99.6
2012-05-27,13.8,-1,8.0,388.6
2012-05-28,8.6,-1,1.0,97.9
2012-05-29,4.5,-1,7.0,191.0
2012-05-30,5.3,-1,8.0,273.0
2012-05-31,5.7,-1,0.0,207.5
2012-06-01,6.3,-1,7.0,78.4
2012-06-02,9.3,-1,8.0,133.2
2012-06-03,10.2,-1,7.0,375.7
2012-06-04,12.1,-1,0.0,209.1
2012-06-05,8.1,-1,7.0,73.0
2012-06-06,8.3,-1,7.0,6.8
2012-06-07,8.7,-1,8.0,33.9
2012-06-08,9.1,-1,7.0,31.7
2012-06-09,7.5,-1,0.0,37.2
2012-06-10,11.2,-1,0.0,307.4
2012-06-11,12.9,-1,3.0,22.3
2012-06-12,13.6,-1,7.0,221.2
2012-06-13,12.6,-1,3.0,23.4
2012-06-14,11.1,-1,8.0,216.8
2012-06-15,13.8,-1,5.0,171.3
2012-06-16,14.6,-1,0.0,388.5
2012-06-17,15.4,-1,0.0,46.8
2012-06-18,15.3,-1,8.0,3.5
2012-06-19,12.5,-1,8.0,7.3
2012-06-20,9.2,-1,7.0,0.7
2012-06-21,6.8,-1,7.0,0.6
2012-06-22,8.0,-1,7.0,132.5
2012-06-23,12.5,-1,0.0,295.2
2012-06-24,13.9,-1,0.0,185.9
2012-06-25,12.8,-1,0.0,166.5
2012-06-26,14.3,-1,7.0,19.0
2012-06-27,6.9,-1,8.0,0.4
2012-06-28,4.6,-1,8.0,15.8
2012-06-29,8.3,-1,5.0,433.1
2012-06-30,10.6,-1,1.0,43.2
2009-07-01,17.6,-1,0.0,240.8
2009-07-02,10.9,-1,7.0,279.6
2009-07-03,5.8,-1,0.0,23.3
2009-07-04,5.8,-1,7.0,22.3
2009-07-05,6.3,-1,8.0,5.9
2009-07-06,6.5,-1,8.0,3.2
2009-07-07,8.6,-1,7.0,106.5
2009-07-08,9.2,-1,7.0,7.2
2009-07-09,12.9,-1,0.0,31.2
2009-07-10,14.9,-1,5.0,50.4
2009-07-11,16.9,-1,7.0,321.1
2009-07-12,18.0,-1,7.0,266.6
2009-07-13,17.8,-1,7.0,149.1
2009-07-14,15.3,-1,8.0,114.4
2009-07-15,16.1,-1,0.0,338.6
2009-07-16,14.2,-1,0.0,166.9
2009-07-17,12.7,-1,8.0,121.4
2009-07-18,9.2,-1,1.0,62.6
2009-07-19,10.7,-1,7.0,67.7
2009-07-20,12.3,-1,0.0,118.8
2009-07-21,11.0,-1,7.0,219.3
2009-07-22,12.8,-1,7.0,376.2
2009-07-23,14.1,-1,0.0,472.1
2009-07-24,17.8,-1,5.0,299.4
2009-07-25,18.2,-1,0.0,471.5
2009-07-26,14.6,-1,0.0,57.7
2009-07-27,15.3,-1,8.0,129.1
2009-07-28,18.3,-1,7.0,207.9
2009-07-29,16.7,-1,3.0,83.4
2009-07-30,16.5,-1,7.0,145.8
2009-07-31,16.6,-1,0.0,336.9
2009-08-01,16.9,-1,7.0,425.1
2009-08-02,16.9,-1,7.0,273.6
2009-08-03,14.6,-1,0.0,473.9
2009-08-04,14.3,-1,0.0,406.5
2009-08-05,17.1,-1,0.0,290.1
2009-08-06,15.4,-1,5.0,98.3
2009-08-07,17.0,-1,1.0,392.8
2009-08-08,18.6,-1,0.0,281.8
2009-08-09,17.1,-1,0.0,193.4
2009-08-10,14.9,-1,5.0,30.9
2009-08-11,15.4,-1,8.0,20.0
2009-08-12,15.8,-1,7.0,27.3
2009-08-13,12.5,-1,7.0,65.7
2009-08-14,11.3,-1,1.0,350.8
2009-08-15,11.0,-1,0.0,309.6
2009-08-16,9.5,-1,7.0,12.7
2009-08-17,6.5,-1,7.0,21.0
2009-08-18,7.5,-1,0.0,226.2
2009-08-19,9.0,-1,7.0,228.9
2009-08-20,8.6,-1,0.0,210.3
2009-08-21,14.4,-1,8.0,222.2
2009-08-22,15.6,-1,0.0,352.6
2009-08-23,15.0,-1,0.0,223.6
2009-08-24,13.0,-1,7.0,17.1
2009-08-25,10.0,-1,7.0,54.9
2009-08-26,9.6,-1,0.0,230.7
2009-08-27,12.5,-1,8.0,242.4
2009-08-28,13.2,-1,7.0,163.1
2009-08-29,13.5,-1,8.0,1.0
2009-08-30,12.2,-1,8.0,5.0
2009-08-31,12.0,-1,7.0,33.4
2010-07-01,15.9,-1,8.0,64.7
2010-07-02,7.9,-1,7.0,39.7
2010-07-03,12.6,-1,5.0,34.8
2010-07-04,16.6,-1,7.0,29.3
2010-07-05,18.2,-1,8.0,21.1
2010-07-06,19.8,-1,3.0,372.7
2010-07-07,15.5,-1,0.0,90.1
2010-07-08,16.5,-1,0.0,430.3
2010-07-09,16.2,-1,0.0,9.9
2010-07-10,16.3,-1,8.0,133.3
2010-07-11,16.7,-1,3.0,288.7
2010-07-12,17.8,-1,0.0,168.7
2010-07-13,19.1,-1,0.0,327.4
2010-07-14,20.9,-1,0.0,135.5
2010-07-15,12.0,-1,1.0,30.3
2010-07-16,11.8,-1,0.0,159.9
2010-07-17,15.3,-1,8.0,80.5
2010-07-18,17.6,-1,0.0,64.3
2010-07-19,16.2,-1,0.0,314.8
2010-07-20,16.0,-1,1.0,290.1
2010-07-21,14.2,-1,8.0,101.8
2010-07-22,18.6,-1,7.0,11.2
2010-07-23,11.6,-1,7.0,196.1
2010-07-24,12.4,-1,0.0,566.5
2010-07-25,12.2,-1,0.0,10.6
2010-07-26,13.8,-1,8.0,71.6
2010-07-27,19.5,-1,7.0,69.8
2010-07-28,17.5,-1,1.0,55.9
2010-07-29,17.7,-1,5.0,20.8
2010-07-30,20.9,-1,3.0,151.1
2010-07-31,17.3,-1,7.0,59.9
2010-08-01,17.9,-1,8.0,432.1
2010-08-02,17.5,-1,7.0,51.8
2010-08-03,16.1,-1,7.0,133.8
2010-08-04,13.8,-1,1.0,2.7
2010-08-05,15.2,-1,8.0,2.8
2010-08-06,14.4,-1,8.0,373.7
2010-08-07,17.0,-1,1.0,192.1
2010-08-08,16.3,-1,7.0,121.6
2010-08-09,13.4,-1,8.0,0.5
2010-08-10,11.2,-1,8.0,1.1
2010-08-11,12.7,-1,8.0,84.3
2010-08-12,13.0,-1,7.0,54.8
2010-08-13,18.1,-1,3.0,134.0
2010-08-14,18.9,-1,1.0,120.0
2010-08-15,12.4,-1,7.0,290.4
2010-08-16,7.0,-1,0.0,474.0
2010-08-17,7.4,-1,0.0,197.6
2010-08-18,5.9,-1,0.0,196.8
2010-08-19,7.4,-1,0.0,1.5
2010-08-20,8.6,-1,8.0,202.1
2010-08-21,9.7,-1,1.0,4.0
2010-08-22,10.0,-1,7.0,10.5
2010-08-23,7.5,-1,7.0,146.4
2010-08-24,5.3,-1,3.0,11.5
2010-08-25,6.0,-1,0.0,2.8
2010-08-26,6.5,-1,7.0,22.3
2010-08-27,5.5,-1,7.0,29.6
2010-08-28,5.5,-1,8.0,11.8
2010-08-29,6.8,-1,8.0,12.1
2010-08-30,5.7,-1,8.0,141.6
2010-08-31,7.8,-1,8.0,52.9
2011-07-01,16.8,-1,0.0,152.8
2011-07-02,11.2,-1,7.0,67
2011-07-03,11.0,-1,1.0,181.1
2011-07-04,12.4,-1,0.0,464.8
2011-07-05,14.8,-1,3.0,229.7
2011-07-06,14.9,-1,7.0,143.4
2011-07-07,15.8,-1,7.0,253.1
2011-07-08,20.6,-1,1.0,300.1
2011-07-09,22.9,-1,0.0,349.9
2011-07-10,20.9,-1,0.0,280.3
2011-07-11,20.9,-1,5.0,303.9
2011-07-12,15.6,-1,7.0,71.8
2011-07-13,9.4,-1,7.0,88.1
2011-07-14,13.2,-1,8.0,355.1
2011-07-15,12.9,-1,3.0,392.6
2011-07-16,14.5,-1,0.0,198.9
2011-07-17,14.9,-1,7.0,51.3
2011-07-18,16.6,-1,8.0,33.3
2011-07-19,19.4,-1,8.0,229.5
2011-07-20,19.2,-1,8.0,472.4
2011-07-21,18.7,-1,0.0,253.8
2011-07-22,19.6,-1,8.0,142.1
2011-07-23,17.5,-1,0.0,109.6
2011-07-24,14.8,-1,8.0,0.6
2011-07-25,17.3,-1,7.0,243.1
2011-07-26,18.0,-1,0.0,73.8
2011-07-27,18.0,-1,8.0,193.9
2011-07-28,14.7,-1,0.0,1.3
2011-07-29,15.0,-1,8.0,183.5
2011-07-30,14.5,-1,7.0,48.6
2011-07-31,12.9,-1,7.0,479.2
2011-08-01,12.7,-1,0.0,424.2
2011-08-02,15.1,-1,5.0,308.1
2011-08-03,16.3,-1,0.0,244.2
2011-08-04,10.7,-1,8.0,186.5
2011-08-05,9.5,-1,0.0,107.6
2011-08-06,11.4,-1,8.0,165.9
2011-08-07,9.6,-1,8.0,104
2011-08-08,8.0,-1,0.0,19.9
2011-08-09,9.0,-1,7.0,0.5
2011-08-10,10.1,-1,8.0,0.4
2011-08-11,7.7,-1,8.0,10.7
2011-08-12,8.1,-1,7.0,177.9
2011-08-13,9.6,-1,7.0,271.6
2011-08-14,12.7,-1,3.0,477.8
2011-08-15,12.5,-1,0.0,397.3
2011-08-16,13.4,-1,0.0,104.9
2011-08-17,11.8,-1,0.0,230.5
2011-08-18,13.3,-1,8.0,229.7
2011-08-19,10.4,-1,1.0,73.2
2011-08-20,9.7,-1,7.0,367.6
2011-08-21,10.0,-1,7.0,212.5
2011-08-22,11.8,-1,0.0,168.7
2011-08-23,13.3,-1,3.0,31.7
2011-08-24,12.2,-1,8.0,-
2011-08-25,11.6,-1,0.0,-
2011-08-26,13.0,-1,8.0,1.3
2011-08-27,16.0,-1,8.0,148.5
2011-08-28,18.4,-1,7.0,6
2011-08-29,15.8,-1,7.0,76.9
2011-08-30,12.3,-1,7.0,6.7
2011-08-31,10.9,-1,7.0,1.2
2012-07-01,11.4,-1,7.0,0.6
2012-07-02,14.8,-1,0.0,115.6
2012-07-03,11.1,-1,5.0,13.4
2012-07-04,10.4,-1,0.0,281.6
2012-07-05,13.3,-1,0.0,593.2
2012-07-06,17.5,-1,0.0,221.3
2012-07-07,11.8,-1,1.0,78.5
2012-07-08,14.6,-1,8.0,489.9
2012-07-09,11.2,-1,1.0,362.2
2012-07-10,11.6,-1,0.0,632.1
2012-07-11,11.9,-1,7.0,48.6
2012-07-12,13.9,-1,8.0,17.3
2012-07-13,17.8,-1,7.0,98.6
2012-07-14,15.1,-1,8.0,71.9
2012-07-15,16.6,-1,1.0,161.9
2012-07-16,16.8,-1,7.0,340.8
2012-07-17,17.2,-1,8.0,523.2
2012-07-18,14.7,-1,0.0,41.6
2012-07-19,9.9,-1,8.0,1.4
2012-07-20,7.7,-1,8.0,15.7
2012-07-21,11.7,-1,0.0,213.6
2012-07-22,10.1,-1,8.0,209.0
2012-07-23,11.6,-1,7.0,137.8
2012-07-24,15.9,-1,7.0,398.1
2012-07-25,15.1,-1,0.0,327.0
2012-07-26,14.0,-1,0.0,331.0
2012-07-27,13.0,-1,5.0,109.4
2012-07-28,14.5,-1,1.0,88.5
2012-07-29,18.3,-1,7.0,24.3
2012-07-30,17.6,-1,7.0,42.5
2012-07-31,16.7,-1,7.0,55.6
2012-08-01,15.1,-1,8.0,144.5
2012-08-02,14.4,-1,7.0,256.9
2012-08-03,13.4,-1,7.0,218.8
2012-08-04,14.1,-1,0.0,190.0
2012-08-05,14.6,-1,7.0,314.6
2012-08-06,13.3,-1,7.0,14.0
2012-08-07,8.8,-1,1.0,280.4
2012-08-08,8.2,-1,8.0,19.8
2012-08-09,8.5,-1,8.0,208.5
2012-08-10,10.3,-1,0.0,221.2
2012-08-11,11.6,-1,0.0,110.4
2012-08-12,13.6,-1,8.0,272.6
2012-08-13,13.8,-1,0.0,210.5
2012-08-14,16.3,-1,0.0,429.8
2012-08-15,16.4,-1,0.0,239.4
2012-08-16,15.7,-1,0.0,304.2
2012-08-17,16.3,-1,0.0,339.4
2012-08-18,9.8,-1,7.0,68.1
2012-08-19,5.8,-1,7.0,112.4
2012-08-20,7.3,-1,0.0,426.7
2012-08-21,10.7,-1,0.0,44.6
2012-08-22,10.7,-1,7.0,2.1
2012-08-23,7.5,-1,8.0,99.6
2012-08-24,6.2,-1,8.0,232.5
2012-08-25,7.2,-1,0.0,228.5
2012-08-26,9.6,-1,0.0,288.1
2012-08-27,11.5,-1,7.0,182.9
2012-08-28,9.9,-1,0.0,401.7
2012-08-29,9.3,-1,0.0,296.0
2012-08-30,7.9,-1,0.0,0.8
2012-08-31,7.1,-1,7.0,167.6
2009-09-01,13.4,-1,3.0,302.1
2009-09-02,15.8,-1,7.0,0.3
2009-09-03,13.5,-1,8.0,252.3
2009-09-04,12.1,-1,0.0,3.4
2009-09-05,12.4,-1,7.0,0.4
2009-09-06,13.1,-1,7.0,1.7
2009-09-07,9.3,-1,8.0,1.5
2009-09-08,10.6,-1,8.0,7.1
2009-09-09,11.6,-1,0.0,57.3
2009-09-10,11.6,-1,0.0,228.6
2009-09-11,7.4,-1,0.0,105.3
2009-09-12,9.0,-1,7.0,9.3
2009-09-13,8.7,-1,7.0,3.6
2009-09-14,10.2,-1,7.0,71.6
2009-09-15,9.9,-1,5.0,158.9
2009-09-16,9.4,-1,7.0,1.7
2009-09-17,4.5,-1,0.0,92.2
2009-09-18,2.6,-1,0.0,238.5
2009-09-19,4.8,-1,7.0,76.5
2009-09-20,9.3,-1,7.0,81.5
2009-09-21,7.2,-1,7.0,216.2
2009-09-22,6.1,-1,1.0,6.3
2009-09-23,8.2,-1,7.0,81.3
2009-09-24,6.2,-1,7.0,11.7
2009-09-25,3.4,-1,0.0,252.3
2009-09-26,9.9,-1,8.0,264.8
2009-09-27,6.1,-1,0.0,36.9
2009-09-28,2.7,-1,7.0,30.2
2009-09-29,1.0,-1,7.0,110.4
2009-09-30,0.1,-1,1.0,178.1
2009-10-01,0.2,-1,5.0,130.2
2009-10-02,-1.8,-1,5.0,180.7
2009-10-03,-1.0,-1,0.0,2.5
2009-10-04,-0.1,-1,8.0,24.2
2009-10-05,-0.1,-1,8.0,1.1
2009-10-06,-0.6,0,8.0,172.5
2009-10-07,-3.0,-1,0.0,1.7
2009-10-08,-1.6,15,8.0,144.3
2009-10-09,-5.0,15,0.0,223.0
2009-10-10,-3.2,15,0.0,163.0
2009-10-11,-9.0,15,0.0,222.0
2009-10-12,-11.2,13,0.0,79.9
2009-10-13,-9.3,13,7.0,173.0
2009-10-14,-7.1,13,5.0,179.9
2009-10-15,1.6,13,7.0,4.3
2009-10-16,1.8,8,9.0,2.0
2009-10-17,-1.1,4,8.0,46.4
2009-10-18,-2.9,4,0.0,8.8
2009-10-19,-0.7,4,8.0,2.2
2009-10-20,0.0,4,7.0,2.1
2009-10-21,-1.5,4,8.0,2.5
2009-10-22,0.7,4,8.0,2.3
2009-10-23,-1.2,4,8.0,2.1
2009-10-24,-2.9,4,8.0,2.1
2009-10-25,-2.4,4,8.0,2.2
2009-10-26,-1.7,4,8.0,2.2
2009-10-27,-1.9,6,8.0,3.7
2009-10-28,-1.8,8,7.0,2.2
2009-10-29,-6.3,8,0.0,107.9
2009-10-30,-3.7,8,8.0,29.2
2009-10-31,-6.7,8,7.0,6.8
2010-09-01,6.1,-1,8.0,84.0
2010-09-02,5.6,-1,1.0,4.2
2010-09-03,5.3,-1,8.0,7.8
2010-09-04,7.2,-1,1.0,104.4
2010-09-05,6.0,-1,7.0,26.1
2010-09-06,8.9,-1,8.0,1.8
2010-09-07,9.2,-1,0.0,198.2
2010-09-08,8.4,-1,0.0,339.6
2010-09-09,8.7,-1,8.0,8.9
2010-09-10,12.0,-1,8.0,179.8
2010-09-11,10.6,-1,1.0,195.0
2010-09-12,8.4,-1,7.0,1.3
2010-09-13,11.3,-1,8.0,25.7
2010-09-14,8.8,-1,5.0,53.5
2010-09-15,10.1,-1,8.0,0.6
2010-09-16,9.7,-1,7.0,38.4
2010-09-17,8.4,-1,7.0,12.6
2010-09-18,5.6,-1,0.0,5.5
2010-09-19,7.9,-1,7.0,1.0
2010-09-20,7.5,-1,7.0,33.9
2010-09-21,5.9,-1,8.0,1.9
2010-09-22,6.5,-1,7.0,1.4
2010-09-23,5.8,-1,5.0,1.1
2010-09-24,4.8,-1,8.0,0.9
2010-09-25,1.4,-1,7.0,1.3
2010-09-26,3.4,-1,0.0,0.8
2010-09-27,1.7,-1,0.0,1.6
2010-09-28,5.7,-1,5.0,28.5
2010-09-29,5.3,-1,8.0,59.8
2010-09-30,3.5,-1,0.0,139.1
2010-10-01,6.3,-1,8.0,75.8
2010-10-02,5.6,-1,8.0,0.7
2010-10-03,6.4,-1,7.0,40.8
2010-10-04,7.8,-1,8.0,0.5
2010-10-05,7.9,-1,8.0,0.0
2010-10-06,7.7,-1,8.0,1.5
2010-10-07,6.9,-1,8.0,0.2
2010-10-08,7.5,-1,7.0,15.1
2010-10-09,6.6,-1,5.0,23.2
2010-10-10,2.6,-1,8.0,71.9
2010-10-11,2.1,-1,8.0,50.5
2010-10-12,-0.6,2,7.0,98.8
2010-10-13,1.5,0,8.0,3.4
2010-10-14,-0.3,-1,8.0,20.9
2010-10-15,0.1,-1,7.0,0.9
2010-10-16,-1.0,0,8.0,22.7
2010-10-17,-0.9,0,8.0,67.7
2010-10-18,3.5,-1,8.0,1.5
2010-10-19,4.8,-1,7.0,0.6
2010-10-20,2.9,-1,8.0,1.3
2010-10-21,0.8,0,7.0,2.3
2010-10-22,-2.1,0,8.0,3.1
2010-10-23,-1.5,0,7.0,1.8
2010-10-24,0.3,4,7.0,2.4
2010-10-25,-0.5,4,8.0,2.0
2010-10-26,-2.9,4,7.0,90.6
2010-10-27,-3.0,4,8.0,1.7
2010-10-28,-0.5,7,8.0,1.2
2010-10-29,-1.0,7,8.0,1.3
2010-10-30,-7.1,15,0.0,9.0
2010-10-31,2.0,13,8.0,43.0
2011-09-01,9.1,-1,7.0,0.7
2011-09-02,8.1,-1,8.0,88.0
2011-09-03,7.0,-1,8.0,125.8
2011-09-04,5.7,-1,0.0,263.2
2011-09-05,11.8,-1,8.0,0.5
2011-09-06,15.3,-1,8.0,12.7
2011-09-07,13.0,-1,7.0,60.9
2011-09-08,13.4,-1,0.0,66.7
2011-09-09,13.1,-1,7.0,173.5
2011-09-10,11.8,-1,8.0,139.9
2011-09-11,10.2,-1,7.0,17.5
2011-09-12,10.6,-1,0.0,0.3
2011-09-13,10.8,-1,8.0,0.3
2011-09-14,11.5,-1,8.0,0.6
2011-09-15,10.2,-1,8.0,1.0
2011-09-16,9.9,-1,7.0,58.5
2011-09-17,4.9,-1,7.0,49.2
2011-09-18,4.4,-1,8.0,182.4
2011-09-19,6.2,-1,1.0,121.4
2011-09-20,6.7,-1,0.0,145.8
2011-09-21,7.3,-1,8.0,0.5
2011-09-22,6.3,-1,8.0,5.8
2011-09-23,3.9,-1,7.0,0.7
2011-09-24,5.3,-1,8.0,45.4
2011-09-25,6.6,-1,1.0,126.9
2011-09-26,6.1,-1,1.0,81.3
2011-09-27,6.9,-1,1.0,0.4
2011-09-28,5.8,-1,8.0,15.8
2011-09-29,5.2,-1,0.0,29.6
2011-09-30,8.6,-1,8.0,68.5
2011-10-01,5.1,-1,7.0,222.5
2011-10-02,5.5,-1,5.0,0.5
2011-10-03,4.4,-1,7.0,174.6
2011-10-04,5.2,-1,8.0,0.9
2011-10-05,5.8,-1,9.0,86.4
2011-10-06,4.9,-1,0.0,8.8
2011-10-07,5.2,-1,7.0,2.5
2011-10-08,3.8,-1,8.0,22.4
2011-10-09,0.2,-1,8.0,188.0
2011-10-10,2.9,-1,8.0,1.2
2011-10-11,4.3,-1,8.0,1.3
2011-10-12,3.1,-1,8.0,1.5
2011-10-13,1.3,-1,8.0,31.1
2011-10-14,-2.2,-1,0.0,173.8
2011-10-15,1.8,-1,8.0,29.4
2011-10-16,3.9,-1,8.0,116.3
2011-10-17,3.7,-1,8.0,1.4
2011-10-18,4.6,-1,8.0,1.1
2011-10-19,4.9,-1,8.0,0.7
2011-10-20,4.1,-1,8.0,33.7
2011-10-21,2.1,-1,8.0,69.5
2011-10-22,-0.7,-1,0.0,103.5
2011-10-23,-0.7,-1,8.0,2.2
2011-10-24,1.2,-1,8.0,2.1
2011-10-25,2.8,-1,8.0,1.6
2011-10-26,1.7,-1,8.0,1.9
2011-10-27,1.4,-1,8.0,1.8
2011-10-28,2.6,-1,8.0,1.7
2011-10-29,3.2,-1,8.0,92.4
2011-10-30,2.7,-1,0.0,1.6
2011-10-31,2.5,-1,8.0,23.3
2012-09-01,8.4,-1,7.0,0.4
2012-09-02,10.0,-1,5.0,77.6
2012-09-03,10.7,-1,8.0,109.3
2012-09-04,9.9,-1,0.0,158.8
2012-09-05,10.7,-1,8.0,176.1
2012-09-06,8.9,-1,7.0,141.6
2012-09-07,5.6,-1,0.0,62.9
2012-09-08,4.3,-1,1.0,83.2
2012-09-09,4.7,-1,7.0,67.7
2012-09-10,4.8,-1,1.0,184.7
2012-09-11,7.6,-1,7.0,0.8
2012-09-12,10.4,-1,7.0,1.1
2012-09-13,9.4,-1,8.0,53.7
2012-09-14,8.0,-1,7.0,30.3
2012-09-15,9.2,-1,8.0,7.2
2012-09-16,6.3,-1,1.0,205.2
2012-09-17,8.6,-1,7.0,0.6
2012-09-18,9.1,-1,7.0,75.7
2012-09-19,8.2,-1,3.0,31.6
2012-09-20,7.5,-1,7.0,-
2012-09-21,6.0,-1,7.0,-
2012-09-22,5.2,-1,7.0,-
2012-09-23,5.0,-1,7.0,-
2012-09-24,2.8,-1,0.0,-
2012-09-25,1.3,-1,0.0,-
2012-09-26,2.1,-1,8.0,1.3
2012-09-27,3.3,-1,8.0,3.7
2012-09-28,5.1,-1,7.0,1.1
2012-09-29,4.0,-1,7.0,7.4
2012-09-30,5.2,-1,7.0,0.5
2012-10-01,6.4,-1,8.0,0.4
2012-10-02,7.1,-1,8.0,0.4
2012-10-03,8.3,-1,8.0,1.5
2012-10-04,7.9,-1,7.0,0.2
2012-10-05,8.2,-1,8.0,1.5
2012-10-06,6.0,-1,8.0,-0.2
2012-10-07,3.6,-1,3.0,27.2
2012-10-08,4.8,-1,7.0,1.1
2012-10-09,4.5,-1,7.0,0.4
2012-10-10,3.3,-1,1.0,1
2012-10-11,3.4,-1,7.0,14.8
2012-10-12,3.7,-1,7.0,0.3
2012-10-13,3.2,-1,8.0,0.2
2012-10-14,2.4,-1,7.0,0.8
2012-10-15,1.2,-1,7.0,2.5
2012-10-16,-0.4,-1,3.0,1.4
2012-10-17,-1.0,3,8.0,31.9
2012-10-18,-1.4,3,8.0,2.1
2012-10-19,-0.6,3,9.0,13
2012-10-20,-2.4,2,7.0,204.5
2012-10-21,-5.5,-1,0.0,185.5
2012-10-22,-6.4,1,0.0,167.4
2012-10-23,-4.3,1,7.0,46.4
2012-10-24,-2.7,8,7.0,5.2
2012-10-25,-9.4,10,0.0,171.5
2012-10-26,-17.1,10,0.0,57.8
2012-10-27,-13.7,10,9.0,3.8
2012-10-28,-6.6,10,8.0,2.9
2012-10-29,-6.4,10,9.0,3.1
2012-10-30,-3.0,10,7.0,1.2
2012-10-31,-3.2,13,5.0,1.7
2012-11-01,-2.6,15,8.0,2.5
2012-11-02,0.3,15,8.0,1.3
2012-11-03,-0.2,15,7.0,1
2012-11-04,-0.7,18,7.0,2.1
2012-11-05,-0.8,22,8.0,2
2012-11-06,-1.4,24,8.0,1.7
2012-11-07,-3.7,24,9.0,1.4
2012-11-08,-8.8,24,0.0,51.4
2012-11-09,-9.9,24,9.0,86.4
2012-11-10,-6.5,24,7.0,1.2
2012-11-11,1.3,20,8.0,0.5
2012-11-12,0.0,17,8.0,0.8
2012-11-13,-4.0,21,0.0,48.1
2012-11-14,-7.6,21,0.0,1.9
2012-11-15,-2.2,23,8.0,13.8
2012-11-16,-8.6,23,0.0,2
2012-11-17,-0.1,22,7.0,1
2012-11-18,1.5,22,8.0,0.8
2012-11-19,-0.7,18,7.0,48
2012-11-20,-7.3,18,0.0,20.7
2012-11-21,1.1,20,8.0,1.3
2012-11-22,2.6,15,8.0,0.6
2012-11-23,1.0,13,7.0,0.8
2012-11-24,0.1,11,9.0,0.7
2012-11-25,-0.4,10,9.0,1.5
2012-11-26,-2.7,11,8.0,1.5
2012-11-27,-15.0,12,5.0,21.9
2012-11-28,-20.0,12,1.0,3.1
2012-11-29,-13.1,12,3.0,3.1
2012-11-30,-16.7,12,7.0,18.6
2012-12-01,-15.5,12,0.0,2
2012-12-02,-9.8,13,8.0,1.7
