Date,Average temperature [°C],Snow depth [cm],Cloud cover [1/8],Direct solar radiation mean [W/m2]
2011-04-18,4.6,-,7.0,187.6
2011-04-19,3.5,-,0.0,325.7
2011-04-20,1.5,-,0.0,2.2
2011-04-21,2.2,-,8.0,314.3
2011-04-22,4.2,-,0.0,267.5
2011-04-23,8.6,-,0.0,359.8
2011-04-24,10.3,-,0.0,447.9
2011-04-25,9.6,-,0.0,272.4
2011-04-26,9.4,-,0.0,241.7
2011-04-27,8,-,7.0,376.5
2011-04-28,6.7,-,0.0,170.9
2011-04-29,6.4,-,0.0,224.3
2011-04-30,3.4,-,0.0,75.8
2012-03-01,-0.7,-,8.0,1.8
2012-03-02,1.6,-,7.0,123.8
2012-03-03,-3.1,-,1.0,108.1
2012-03-04,-6.9,-,0.0,112.7
2012-03-05,-8.1,-,0.0,244.5
2012-03-06,-10.2,-,0.0,222.3
2012-03-07,-11.5,-,0.0,248.0
2012-03-08,-10.2,-,0.0,1.4
2012-03-09,-6.8,-,0.0,0.7
2012-03-10,-0.3,-,7.0,188.6
2012-03-11,-1.4,-,8.0,1.5
2012-03-12,1.7,-,8.0,196.1
2012-03-13,-1.3,-,7.0,27.3
2012-03-14,-2.4,-,5.0,238.3
2012-03-15,-2.3,-,0.0,27.1
2012-03-16,1.1,-,8.0,124.3
2012-03-17,1,-,0.0,10.0
2012-03-18,-1.6,-,7.0,282.8
2012-03-19,-4,-,0.0,26.3
2012-03-20,-1.9,-,7.0,187.5
2012-03-21,-2.4,-,2.0,315.8
2012-03-22,0.8,-,8.0,2.0
2012-03-23,0.3,-,7.0,1.4
2012-03-24,-1.7,-,8.0,15.2
2012-03-25,-2,-,8.0,126.9
2012-03-26,-0.8,-,0.0,2.1
2012-03-27,-0.6,-,8.0,35.2
2012-03-28,2.7,-,8.0,6.7
2012-03-29,-0.1,-,7.0,288.4
2012-03-30,-4.6,-,8.0,362.5
2012-03-31,-5.9,-,0.0,172.0
2012-04-01,-6.5,-,0.0,217.1
2012-04-02,-5.3,-,0.0,249.9
2012-04-03,-4.6,-,3.0,91.7
2012-04-04,-4,-,0.0,248.6
2012-04-05,-0.9,-,0.0,196.1
2012-04-06,-2.5,-,6.0,433.1
2012-04-07,-6.1,-,0.0,168.7
2012-04-08,-5.4,-,0.0,309.8
2012-04-09,-3.8,-,0.0,376.0
2012-04-10,0.6,-,0.0,65.4
2012-04-11,2.6,-,0.0,0.6
2012-04-12,4.8,-,7.0,1.0
2012-04-13,3.2,-,8.0,425.9
2012-04-14,3.1,-,8.0,279.2
2012-04-15,1.3,-,7.0,2.1
2012-04-16,1.9,-,8.0,152.2
2012-04-17,0,-,7.0,117.3
2012-04-18,0.5,-,8.0,1.2
2012-04-19,-0.2,-,0.0,137.5
2012-04-20,1.7,-,0.0,234.8
2012-04-21,3.4,-,8.0,1.0
2012-04-22,4.6,-,8.0,1.6
2012-04-23,5.1,-,0.0,2.5
2012-04-24,4.5,-,7.0,0.7
2012-04-25,4.5,-,8.0,8.5
2012-04-26,3.1,-,0.0,153.9
2012-04-27,8,-,8.0,1.0
2012-04-28,7.9,-,0.0,11.2
2012-04-29,6.1,-,3.0,80.7
2012-04-30,6,-,0.0,125.7
2009-05-01,9.1,-,0.0,417.7
2009-05-02,10.2,-,0.0,238.6
2009-05-03,10.8,-,0.0,147.7
2009-05-04,8.2,-,3.0,336.6
2009-05-05,7.1,-,3.0,316.3
2009-05-06,5.6,-,8.0,2.0
2009-05-07,7.8,-,7.0,64.1
2009-05-08,9.4,-,0.0,108.4
2009-05-09,9.5,-,0.0,36.5
2009-05-10,10.8,-,7.0,184.3
2009-05-11,9.5,-,0.0,308.9
2009-05-12,7.4,-,0.0,193.1
2009-05-13,7.8,-,5.0,141.4
2009-05-14,7.2,-,0.0,404.2
2009-05-15,8.5,-,0.0,122.3
2009-05-16,8.6,-,0.0,239.7
2009-05-17,9.6,-,0.0,539.4
2009-05-18,11.5,-,0.0,331.6
2009-05-19,12.3,-,0.0,23.0
2009-05-20,10.6,-,8.0,120.9
2009-05-21,11.7,-,8.0,109.8
2009-05-22,12.4,-,8.0,149.6
2009-05-23,13.9,-,0.0,141.6
2009-05-24,12.3,-,3.0,83.1
2009-05-25,12.7,-,7.0,48.5
2009-05-26,13.6,-,,399.9
2009-05-27,14.7,-,8.0,22.5
2009-05-28,12.3,-,3.0,89.3
2009-05-29,13,-,0.0,290.6
2009-05-30,17.3,-,0.0,248.9
2009-05-31,20.9,-,0.0,293.9
2009-06-01,15.8,-,0.0,201.5
2009-06-02,12.2,-,0.0,196.9
2009-06-03,9.6,-,3.0,163.0
2009-06-04,7.9,-,7.0,315.2
2009-06-05,4.3,-,8.0,3.1
2009-06-06,4.4,-,7.0,26.7
2009-06-07,7,-,0.0,36.7
2009-06-08,8.8,-,0.0,105.5
2009-06-09,11.5,-,0.0,230.1
2009-06-10,13.3,-,8.0,328.8
2009-06-11,15.9,-,7.0,82.5
2009-06-12,16.5,-,8.0,20.6
2009-06-13,17.1,-,8.0,119.0
2009-06-14,18.1,-,0.0,0.9
2009-06-15,13.4,-,0.0,142.6
2009-06-16,10.6,-,7.0,21.1
2009-06-17,10.5,-,7.0,17.3
2009-06-18,8.3,-,1.0,53.7
2009-06-19,10.9,-,8.0,51.4
2009-06-20,11.8,-,8.0,22.3
2009-06-21,13.2,-,3.0,72.2
2009-06-22,16.3,-,1.0,224.5
2009-06-23,17.9,-,,234.7
2009-06-24,17.2,-,3.0,299.8
2009-06-25,19.7,-,0.0,276.0
2009-06-26,22,-,0.0,566.1
2009-06-27,23,-,0.0,165.1
2009-06-28,20.3,-,0.0,84.7
2009-06-29,13.3,-,0.0,465.3
2009-06-30,16.8,-,0.0,275.7
2010-05-01,6.6,-,8.0,1
2010-05-02,4.6,-,1.0,1.3
2010-05-03,4.3,-,7.0,114.4
2010-05-04,2.6,-,0.0,411.1
2010-05-05,4.7,-,0.0,122.3
2010-05-06,5,-,1.0,14.4
2010-05-07,4.8,-,2.0,330.1
2010-05-08,3.7,-,1.0,465
2010-05-09,5.9,-,8.0,8.4
2010-05-10,7.5,-,7.0,122.8
2010-05-11,9.7,-,8.0,63.4
2010-05-12,12,-,7.0,1.9
2010-05-13,14.2,-,0.0,328.8
2010-05-14,18.9,-,3.0,172.2
2010-05-15,19.4,-,0.0,393.3
2010-05-16,20,-,2.0,331.7
2010-05-17,17.7,-,0.0,442.2
2010-05-18,18.3,-,7.0,476.4
2010-05-19,17.5,-,0.0,397.1
2010-05-20,18.5,-,0.0,297.6
2010-05-21,18.9,-,0.0,107.9
2010-05-22,13.3,-,3.0,87.7
2010-05-23,12.1,-,0.0,2.6
2010-05-24,12.6,-,7.0,1.7
2010-05-25,10.3,-,8.0,0.7
2010-05-26,10.4,-,7.0,293.5
2010-05-27,10.2,-,8.0,552.6
2010-05-28,9.5,-,7.0,428.9
2010-05-29,10.1,-,7.0,-
2010-05-30,9.6,-,7.0,-
2010-05-31,13.3,-,2.0,93.3
2010-06-01,14.4,-,0.0,357
2010-06-02,14.5,-,0.0,450.6
2010-06-03,12.2,-,0.0,34.4
2010-06-04,10.5,-,2.0,2.2
2010-06-05,6.6,-,2.0,103.8
2010-06-06,9.5,-,0.0,4.8
2010-06-07,9.3,-,4.0,102.8
2010-06-08,10.6,-,0.0,159
2010-06-09,11.3,-,0.0,135.9
2010-06-10,13,-,7.0,155.4
2010-06-11,14.9,-,0.0,117.4
2010-06-12,11.6,-,7.0,490.6
2010-06-13,10.2,-,7.0,617.7
2010-06-14,10.8,-,8.0,158
2010-06-15,11.5,-,2.0,133.2
2010-06-16,10.5,-,7.0,226.1
2010-06-17,12.5,-,0.0,163.8
2010-06-18,14.3,-,7.0,103.8
2010-06-19,16.7,-,7.0,39.6
2010-06-20,15.7,-,7.0,44.9
2010-06-21,13.3,-,5.0,51.5
2010-06-22,14.5,-,0.0,388
2010-06-23,15,-,0.0,100
2010-06-24,17.1,-,0.0,117
2010-06-25,19.4,-,0.0,466.5
2010-06-26,17.6,-,6.0,27.3
2010-06-27,14.1,-,0.0,75.5
2010-06-28,14.6,-,0.0,55
2010-06-29,16.6,-,0.0,398.5
2010-06-30,20.2,-,0.0,35.7
2011-05-01,2.5,-,0.0,137.5
2011-05-02,1.6,-,0.0,35.3
2011-05-03,2.9,-,7.0,1.9
2011-05-04,4.8,-,8.0,34.9
2011-05-05,4.3,-,1.0,283.7
2011-05-06,6.8,-,7.0,37.3
2011-05-07,9,-,0.0,67.7
2011-05-08,10.6,-,0.0,443.2
2011-05-09,14.5,-,0.0,111.6
2011-05-10,13.1,-,7.0,421.6
2011-05-11,11.9,-,0.0,72.8
2011-05-12,10.6,-,7.0,485.8
2011-05-13,7.5,-,0.0,554.9
2011-05-14,7.2,-,0.0,560.5
2011-05-15,11.1,-,0.0,453.3
2011-05-16,8.7,-,3.0,27.5
2011-05-17,8.5,-,8.0,1.3
2011-05-18,8,-,7.0,1.1
2011-05-19,9,-,0.0,25.5
2011-05-20,13.1,-,0.0,81.0
2011-05-21,12.7,-,0.0,187.2
2011-05-22,13.9,-,0.0,291.3
2011-05-23,14.5,-,0.0,339.5
2011-05-24,13.4,-,7.0,145.6
2011-05-25,11.1,-,7.0,65.5
2011-05-26,9.3,-,3.0,136.1
2011-05-27,10.5,-,0.0,260.9
2011-05-28,11.1,-,7.0,0.5
2011-05-29,11.2,-,7.0,18.3
2011-05-30,10.5,-,7.0,126.7
2011-05-31,15.9,-,0.0,334.1
2011-06-01,20.7,-,2.0,92.5
2011-06-02,14.2,-,7.0,66.0
2011-06-03,13.6,-,7.0,59.8
2011-06-04,16.4,-,0.0,226.7
2011-06-05,12.3,-,0.0,352.4
2011-06-06,15.6,-,0.0,466.7
2011-06-07,19.1,-,0.0,357.8
2011-06-08,20.5,-,0.0,387.9
2011-06-09,22.3,-,0.0,314.5
2011-06-10,23.9,-,0.0,407.5
2011-06-11,21.3,-,0.0,71.9
2011-06-12,14.5,-,0.0,254.9
2011-06-13,10,-,8.0,220.1
2011-06-14,9.7,-,8.0,561.2
2011-06-15,14,-,8.0,307.4
2011-06-16,15.7,-,7.0,130.1
2011-06-17,15.5,-,6.0,5.4
2011-06-18,14.6,-,8.0,168.7
2011-06-19,15.3,-,5.0,38.6
2011-06-20,14.1,-,0.0,6.9
2011-06-21,13.6,-,7.0,0.3
2011-06-22,15.2,-,1.0,21.9
2011-06-23,15.8,-,0.0,369.3
2011-06-24,15.3,-,7.0,18.0
2011-06-25,15.5,-,6.0,148.4
2011-06-26,16.6,-,7.0,233.8
2011-06-27,17.3,-,7.0,337.8
2011-06-28,18.5,-,0.0,346.4
2011-06-29,21.2,-,0.0,338.7
2011-06-30,21.5,-,0.0,559.0
2012-05-01,4.6,-,5.0,262.3
2012-05-02,4.7,-,4.0,101.5
2012-05-03,2.8,-,0.0,47.0
2012-05-04,3.3,-,1.0,185.4
2012-05-05,3,-,3.0,109.0
2012-05-06,6.7,-,7.0,0.8
2012-05-07,6.8,-,8.0,462.0
2012-05-08,8,-,2.0,476.2
2012-05-09,10.1,-,0.0,281.1
2012-05-10,11.7,-,8.0,64.6
2012-05-11,12.3,-,4.0,201.5
2012-05-12,6.3,-,8.0,83.8
2012-05-13,5.8,-,8.0,396.8
2012-05-14,9,-,0.0,85.3
2012-05-15,11.7,-,0.0,300.2
2012-05-16,12.6,-,0.0,350.3
2012-05-17,16.6,-,7.0,1.5
2012-05-18,10.5,-,4.0,24.0
2012-05-19,11.5,-,6.0,357.6
2012-05-20,12.8,-,8.0,279.3
2012-05-21,12.6,-,7.0,286.4
2012-05-22,11.5,-,0.0,173.0
2012-05-23,10.5,-,0.0,383.7
2012-05-24,12.3,-,0.0,346.5
2012-05-25,15,-,0.0,178.2
2012-05-26,14.3,-,8.0,99.6
2012-05-27,15.7,-,0.0,388.6
2012-05-28,11.6,-,0.0,97.9
2012-05-29,7.7,-,0.0,191.0
2012-05-30,8.8,-,0.0,273.0
2012-05-31,8.9,-,0.0,207.5
2012-06-01,11,-,7.0,78.4
2012-06-02,10.4,-,0.0,133.2
2012-06-03,9.6,-,8.0,375.7
2012-06-04,9.2,-,0.0,209.1
2012-06-05,11.2,-,7.0,73.0
2012-06-06,11.5,-,1.0,6.8
2012-06-07,12.1,-,7.0,33.9
2012-06-08,15,-,1.0,31.7
2012-06-09,13.7,-,7.0,37.2
2012-06-10,13.5,-,7.0,307.4
2012-06-11,15.8,-,8.0,22.3
2012-06-12,14.4,-,7.0,221.2
2012-06-13,17,-,7.0,23.4
2012-06-14,16.6,-,0.0,216.8
2012-06-15,17.3,-,3.0,171.3
2012-06-16,18.4,-,0.0,388.5
2012-06-17,15.8,-,7.0,46.8
2012-06-18,15.4,-,8.0,3.5
2012-06-19,14.7,-,1.0,7.3
2012-06-20,13.3,-,7.0,0.7
2012-06-21,11.9,-,5.0,0.6
2012-06-22,14.2,-,0.0,132.5
2012-06-23,14.4,-,0.0,295.2
2012-06-24,12,-,0.0,185.9
2012-06-25,14.1,-,8.0,166.5
2012-06-26,15.7,-,8.0,19.0
2012-06-27,14.2,-,0.0,0.4
2012-06-28,9.2,-,7.0,15.8
2012-06-29,12,-,7.0,433.1
2012-06-30,15.5,-,1.0,43.2
2009-07-01,22.3,-,0.0,240.8
2009-07-02,18.9,-,1.0,279.6
2009-07-03,12.6,-,0.0,23.3
2009-07-04,8.8,-,3.0,22.3
2009-07-05,9,-,8.0,5.9
2009-07-06,12,-,7.0,3.2
2009-07-07,14.2,-,8.0,106.5
2009-07-08,13.5,-,7.0,7.2
2009-07-09,15.8,-,5.0,31.2
2009-07-10,17.9,-,1.0,50.4
2009-07-11,18.3,-,0.0,321.1
2009-07-12,16.4,-,0.0,266.6
2009-07-13,15.9,-,0.0,149.1
2009-07-14,16.4,-,8.0,114.4
2009-07-15,19,-,8.0,338.6
2009-07-16,19,-,1.0,166.9
2009-07-17,16.8,-,8.0,121.4
2009-07-18,16.1,-,0.0,62.6
2009-07-19,15.5,-,0.0,67.7
2009-07-20,14.7,-,0.0,118.8
2009-07-21,17.2,-,8.0,219.3
2009-07-22,17.2,-,7.0,376.2
2009-07-23,19.1,-,0.0,472.1
2009-07-24,19.4,-,8.0,299.4
2009-07-25,17.6,-,0.0,471.5
2009-07-26,18.5,-,8.0,57.7
2009-07-27,19.9,-,0.0,129.1
2009-07-28,19.4,-,0.0,207.9
2009-07-29,18.7,-,0.0,83.4
2009-07-30,19.4,-,0.0,145.8
2009-07-31,20.7,-,1.0,336.9
2009-08-01,17.8,-,0.0,425.1
2009-08-02,16.6,-,3.0,273.6
2009-08-03,17.4,-,8.0,473.9
2009-08-04,15,-,0.0,406.5
2009-08-05,15,-,3.0,290.1
2009-08-06,18.3,-,0.0,98.3
2009-08-07,18.6,-,5.0,392.8
2009-08-08,20.2,-,0.0,281.8
2009-08-09,21.2,-,0.0,193.4
2009-08-10,19.5,-,0.0,30.9
2009-08-11,18.1,-,0.0,20.0
2009-08-12,15.7,-,8.0,27.3
2009-08-13,15.6,-,7.0,65.7
2009-08-14,14.8,-,0.0,350.8
2009-08-15,14.3,-,3.0,309.6
2009-08-16,12.1,-,5.0,12.7
2009-08-17,12.4,-,7.0,21.0
2009-08-18,11.5,-,8.0,226.2
2009-08-19,-,-,,228.9
2009-08-20,-,-,,210.3
2009-08-21,14.4,-,0.0,222.2
2009-08-22,15.5,-,0.0,352.6
2009-08-23,14.6,-,0.0,223.6
2009-08-24,14.2,-,1.0,17.1
2009-08-25,14.8,-,,54.9
2009-08-26,14.8,-,,230.7
2009-08-27,15,-,7.0,242.4
2009-08-28,15.5,-,7.0,163.1
2009-08-29,17,-,7.0,1.0
2009-08-30,13.4,-,7.0,5.0
2009-08-31,12.9,-,2.0,33.4
2010-07-01,19.1,-,1.0,64.7
2010-07-02,14.2,-,2.0,39.7
2010-07-03,17,-,0.0,34.8
2010-07-04,23.5,-,7.0,29.3
2010-07-05,22.7,-,0.0,21.1
2010-07-06,22.9,-,0.0,372.7
2010-07-07,22.6,-,3.0,90.1
2010-07-08,21.5,-,7.0,430.3
2010-07-09,21.5,-,8.0,9.9
2010-07-10,21.9,-,1.0,133.3
2010-07-11,22.8,-,0.0,288.7
2010-07-12,26,-,0.0,168.7
2010-07-13,26.9,-,0.0,327.4
2010-07-14,25.8,-,0.0,135.5
2010-07-15,23.9,-,7.0,30.3
2010-07-16,23.1,-,6.0,159.9
2010-07-17,18.9,-,7.0,80.5
2010-07-18,20.4,-,0.0,64.3
2010-07-19,20.3,-,2.0,314.8
2010-07-20,19.1,-,7.0,290.1
2010-07-21,20.9,-,0.0,101.8
2010-07-22,23.6,-,0.0,11.2
2010-07-23,17.4,-,0.0,196.1
2010-07-24,15.4,-,6.0,566.5
2010-07-25,18.7,-,8.0,10.6
2010-07-26,25.6,-,7.0,71.6
2010-07-27,25.9,-,6.0,69.8
2010-07-28,26.1,-,0.0,55.9
2010-07-29,28.3,-,0.0,20.8
2010-07-30,22.9,-,7.0,151.1
2010-07-31,19.9,-,0.0,59.9
2010-08-01,20.1,-,7.0,432.1
2010-08-02,21.2,-,7.0,51.8
2010-08-03,21.1,-,1.0,133.8
2010-08-04,23.5,-,7.0,2.7
2010-08-05,19.5,-,0.0,2.8
2010-08-06,21.1,-,8.0,373.7
2010-08-07,24.1,-,1.0,192.1
2010-08-08,27,-,5.0,121.6
2010-08-09,22.8,-,0.0,0.5
2010-08-10,-,-,1.0,1.1
2010-08-11,-,-,,84.3
2010-08-12,20.1,-,6.0,54.8
2010-08-13,21.7,-,7.0,134.0
2010-08-14,23,-,2.0,120.0
2010-08-15,19.8,-,7.0,290.4
2010-08-16,13.9,-,0.0,474.0
2010-08-17,15.3,-,0.0,197.6
2010-08-18,14.1,-,0.0,196.8
2010-08-19,12.9,-,0.0,1.5
2010-08-20,12.6,-,0.0,202.1
2010-08-21,15.6,-,0.0,4.0
2010-08-22,16.1,-,8.0,10.5
2010-08-23,13.8,-,0.0,146.4
2010-08-24,9.7,-,8.0,11.5
2010-08-25,11.4,-,8.0,2.8
2010-08-26,9,-,8.0,22.3
2010-08-27,8.4,-,8.0,29.6
2010-08-28,9.2,-,7.0,11.8
2010-08-29,9.9,-,7.0,12.1
2010-08-30,9.2,-,8.0,141.6
2010-08-31,10.9,-,8.0,52.9
2011-07-01,24,-,0.0,152.8
2011-07-02,24.5,-,0.0,67
2011-07-03,15.4,-,3.0,181.1
2011-07-04,13.5,-,8.0,464.8
2011-07-05,16.3,-,7.0,229.7
2011-07-06,19.3,-,1.0,143.4
2011-07-07,21.5,-,0.0,253.1
2011-07-08,23.5,-,0.0,300.1
2011-07-09,25,-,1.0,349.9
2011-07-10,22.6,-,1.0,280.3
2011-07-11,22.4,-,0.0,303.9
2011-07-12,18.9,-,6.0,71.8
2011-07-13,15.9,-,7.0,88.1
2011-07-14,16.1,-,7.0,355.1
2011-07-15,17.4,-,6.0,392.6
2011-07-16,16.8,-,5.0,198.9
2011-07-17,16.2,-,4.0,51.3
2011-07-18,19.7,-,6.0,33.3
2011-07-28,22.3,-,0.0,1.3
2011-07-29,20.5,-,0.0,183.5
2011-07-30,18.1,-,3.0,48.6
2011-07-31,15.6,-,0.0,479.2
2011-08-01,12.4,-,0.0,424.2
2011-08-02,16.3,-,2.0,308.1
2011-08-03,18.2,-,0.0,244.2
2011-08-04,18.8,-,0.0,186.5
2011-08-05,13.2,-,5.0,107.6
2011-08-06,15.3,-,7.0,165.9
2011-08-07,17.5,-,7.0,104
2011-08-08,17.5,-,7.0,19.9
2011-08-09,15.1,-,0.0,0.5
2011-08-10,14.3,-,7.0,0.4
2011-08-11,13,-,7.0,10.7
2011-08-12,13.3,-,1.0,177.9
2011-08-13,15,-,0.0,271.6
2011-08-14,16.6,-,0.0,477.8
2011-08-15,16.5,-,0.0,397.3
2011-08-16,15.4,-,8.0,104.9
2011-08-17,14.2,-,8.0,230.5
2011-08-18,13.1,-,8.0,229.7
2011-08-19,15.1,-,8.0,73.2
2011-08-20,14.6,-,0.0,367.6
2011-08-21,15.7,-,0.0,212.5
2011-08-22,16.3,-,8.0,168.7
2011-08-23,16.2,-,7.0,31.7
2011-08-24,15.8,-,7.0,-
2011-08-25,15.7,-,4.0,-
2011-08-26,18.4,-,7.0,1.3
2011-08-27,19.9,-,8.0,148.5
2011-08-28,20,-,0.0,6
2011-08-29,15.4,-,,76.9
2011-08-30,13.2,-,0.0,6.7
2011-08-31,12.8,-,0.0,1.2
2012-07-01,15.8,-,7.0,0.6
2012-07-02,18,-,5.0,115.6
2012-07-03,17.6,-,0.0,13.4
2012-07-04,17.9,-,0.0,281.6
2012-07-05,19.1,-,0.0,593.2
2012-07-06,20.2,-,0.0,221.3
2012-07-07,20.6,-,0.0,78.5
2012-07-08,19.5,-,7.0,489.9
2012-07-09,18.2,-,7.0,362.2
2012-07-10,14.1,-,7.0,632.1
2012-07-11,16.4,-,5.0,48.6
2012-07-12,18,-,8.0,17.3
2012-07-13,17.1,-,7.0,98.6
2012-07-14,16.2,-,7.0,71.9
2012-07-15,16,-,0.0,161.9
2012-07-16,16.5,-,7.0,340.8
2012-07-17,16.4,-,7.0,523.2
2012-07-18,14.9,-,1.0,41.6
2012-07-19,15.1,-,7.0,1.4
2012-07-20,15,-,7.0,15.7
2012-07-21,15.1,-,0.0,213.6
2012-07-22,13.5,-,0.0,209.0
2012-07-23,14.9,-,7.0,137.8
2012-07-24,17.6,-,7.0,398.1
2012-07-25,18.9,-,2.0,327.0
2012-07-26,18.3,-,7.0,331.0
2012-07-27,17.6,-,0.0,109.4
2012-07-28,19.7,-,0.0,88.5
2012-07-29,21,-,0.0,24.3
2012-07-30,24.5,-,0.0,42.5
2012-07-31,19.7,-,0.0,55.6
2012-08-01,17,-,0.0,144.5
2012-08-02,17,-,7.0,256.9
2012-08-03,19,-,7.0,218.8
2012-08-04,18,-,8.0,190.0
2012-08-05,18,-,0.0,314.6
2012-08-06,18.1,-,2.0,14.0
2012-08-07,17.6,-,7.0,280.4
2012-08-08,11.6,-,7.0,19.8
2012-08-09,9.4,-,7.0,208.5
2012-08-10,10.5,-,4.0,221.2
2012-08-11,12.3,-,7.0,110.4
2012-08-12,14.6,-,0.0,272.6
2012-08-13,17.4,-,8.0,210.5
2012-08-14,18.4,-,0.0,429.8
2012-08-15,18.5,-,0.0,239.4
2012-08-16,18.3,-,7.0,304.2
2012-08-17,17.9,-,0.0,339.4
2012-08-18,18.6,-,7.0,68.1
2012-08-19,13.9,-,7.0,112.4
2012-08-20,10.6,-,1.0,426.7
2012-08-21,12.9,-,0.0,44.6
2012-08-22,13.5,-,7.0,2.1
2012-08-23,14.5,-,7.0,99.6
2012-08-24,12.4,-,0.0,232.5
2012-08-25,14,-,8.0,228.5
2012-08-26,14.3,-,1.0,288.1
2012-08-27,14.5,-,6.0,182.9
2012-08-28,14.6,-,1.0,401.7
2012-08-29,12.5,-,8.0,296.0
2012-08-30,11.3,-,7.0,0.8
2012-08-31,9.4,-,0.0,167.6
2009-09-01,14.4,-,1.0,302.1
2009-09-02,18.1,-,7.0,0.3
2009-09-03,15.8,-,7.0,252.3
2009-09-04,15.7,-,7.0,3.4
2009-09-05,14.2,-,6.0,0.4
2009-09-06,11.7,-,0.0,1.7
2009-09-07,13.5,-,7.0,1.5
2009-09-08,14.1,-,0.0,7.1
2009-09-09,17.7,-,7.0,57.3
2009-09-10,13.5,-,4.0,228.6
2009-09-11,11.4,-,0.0,105.3
2009-09-12,11.1,-,0.0,9.3
2009-09-13,10.5,-,0.0,3.6
2009-09-14,10.9,-,2.0,71.6
2009-09-15,11.6,-,0.0,158.9
2009-09-16,11.2,-,0.0,1.7
2009-09-17,8.5,-,8.0,92.2
2009-09-18,7.6,-,0.0,238.5
2009-09-19,11.2,-,8.0,76.5
2009-09-20,11.9,-,7.0,81.5
2009-09-21,11.6,-,7.0,216.2
2009-09-22,10,-,7.0,6.3
2009-09-23,11.9,-,8.0,81.3
2009-09-24,8.4,-,7.0,11.7
2009-09-25,6.6,-,0.0,252.3
2009-09-26,12.1,-,0.0,264.8
2009-09-27,13.6,-,0.0,36.9
2009-09-28,8.7,-,7.0,30.2
2009-09-29,3.7,-,7.0,110.4
2009-09-30,3.2,-,0.0,178.1
2009-10-01,2.4,-,0.0,130.2
2009-10-02,2.1,-,9.0,180.7
2009-10-03,3.5,-,8.0,2.5
2009-10-04,5.3,-,0.0,24.2
2009-10-05,4.2,-,7.0,1.1
2009-10-06,1.8,-,8.0,172.5
2009-10-07,4.6,-,5.0,1.7
2009-10-08,3.8,-,0.0,144.3
2009-10-09,2.2,-,0.0,223.0
2009-10-10,2,-,0.0,163.0
2009-10-11,1.1,-,0.0,222.0
2009-10-12,0.7,-,0.0,79.9
2009-10-13,-0.1,-,7.0,173.0
2009-10-14,-2.2,-,0.0,179.9
2009-10-15,-1.4,-,0.0,4.3
2009-10-16,1,-,0.0,2.0
2009-10-17,1.5,-,7.0,46.4
2009-10-18,2.1,-,7.0,8.8
2009-10-19,1.9,-,8.0,2.2
2009-10-20,2.4,-,4.0,2.1
2009-10-21,3.1,-,8.0,2.5
2009-10-22,2.4,-,8.0,2.3
2009-10-23,0.5,-,8.0,2.1
2009-10-24,0.3,-,8.0,2.1
2009-10-25,0.3,-,7.0,2.2
2009-10-26,3.8,-,8.0,2.2
2009-10-27,3.6,-,8.0,3.7
2009-10-28,0.6,-,8.0,2.2
2009-10-29,-1.9,-,8.0,107.9
2009-10-30,-3.4,-,0.0,29.2
2009-10-31,-4.2,-,0.0,6.8
2010-09-01,10.4,-,7.0,84.0
2010-09-02,8.7,-,0.0,4.2
2010-09-03,7.5,-,7.0,7.8
2010-09-04,7.5,-,8.0,104.4
2010-09-05,10.2,-,7.0,26.1
2010-09-06,11.1,-,0.0,1.8
2010-09-07,14.2,-,8.0,198.2
2010-09-08,13.8,-,1.0,339.6
2010-09-09,13.2,-,0.0,8.9
2010-09-10,12.9,-,0.0,179.8
2010-09-11,13.1,-,7.0,195.0
2010-09-12,13.9,-,8.0,1.3
2010-09-13,14.5,-,7.0,25.7
2010-09-14,12.5,-,7.0,53.5
2010-09-15,13.5,-,4.0,0.6
2010-09-16,11.1,-,8.0,38.4
2010-09-17,11,-,0.0,12.6
2010-09-18,10.7,-,7.0,5.5
2010-09-19,9.5,-,7.0,1.0
2010-09-20,10.2,-,8.0,33.9
2010-09-21,9.4,-,0.0,1.9
2010-09-22,10.2,-,7.0,1.4
2010-09-23,9.9,-,7.0,1.1
2010-09-24,12.3,-,7.0,0.9
2010-09-25,10.4,-,7.0,1.3
2010-09-26,6.2,-,7.0,0.8
2010-09-27,5.5,-,0.0,1.6
2010-09-28,5.4,-,0.0,28.5
2010-09-29,6.7,-,7.0,59.8
2010-09-30,7.7,-,8.0,139.1
2010-10-01,3.9,-,1.0,75.8
2010-10-02,6.7,-,9.0,0.7
2010-10-03,5.5,-,8.0,40.8
2010-10-04,8.9,-,6.0,0.5
2010-10-05,7.8,-,0.0,0.0
2010-10-06,7.1,-,0.0,1.5
2010-10-07,8,-,0.0,0.2
2010-10-08,7.9,-,0.0,15.1
2010-10-09,8.5,-,8.0,23.2
2010-10-10,5.2,-,8.0,71.9
2010-10-11,3.7,-,7.0,50.5
2010-10-12,1.3,-,7.0,98.8
2010-10-13,1.8,-,7.0,3.4
2010-10-14,0.5,-,8.0,20.9
2010-10-15,0.1,-,8.0,0.9
2010-10-16,0.1,-,7.0,22.7
2010-10-17,1.6,-,7.0,67.7
2010-10-18,5.1,-,8.0,1.5
2010-10-19,4.9,-,7.0,0.6
2010-10-20,4.3,-,8.0,1.3
2010-10-21,1.3,-,8.0,2.3
2010-10-22,-1.3,-,7.0,3.1
2010-10-23,0.7,-,0.0,1.8
