Observation station,Year,Month,Day,Time [Local time],Direct solar radiation mean [W/m2]
Sodankylä Tähtelä,2010,4,4,00:00,2.0
Sodankylä Tähtelä,2010,4,5,00:00,2.1
Sodankylä Tähtelä,2010,4,6,00:00,3.6
Sodankylä Tähtelä,2010,4,7,00:00,1.5
Sodankylä Tähtelä,2010,4,8,00:00,9.8
Sodankylä Tähtelä,2010,4,9,00:00,1.3
Sodankylä Tähtelä,2010,4,10,00:00,1.8
Sodankylä Tähtelä,2010,4,11,00:00,106.2
Sodankylä Tähtelä,2010,4,12,00:00,158.5
Sodankylä Tähtelä,2010,4,13,00:00,125.0
Sodankylä Tähtelä,2010,4,14,00:00,274.2
Sodankylä Tähtelä,2010,4,15,00:00,160.3
Sodankylä Tähtelä,2010,4,16,00:00,14.2
Sodankylä Tähtelä,2010,4,17,00:00,325.7
Sodankylä Tähtelä,2010,4,18,00:00,43.8
Sodankylä Tähtelä,2010,4,19,00:00,454.0
Sodankylä Tähtelä,2010,4,20,00:00,66.2
Sodankylä Tähtelä,2010,4,21,00:00,236.2
Sodankylä Tähtelä,2010,4,22,00:00,251.1
Sodankylä Tähtelä,2010,4,23,00:00,1.4
Sodankylä Tähtelä,2010,4,24,00:00,30.5
Sodankylä Tähtelä,2010,4,25,00:00,276.6
Sodankylä Tähtelä,2010,4,26,00:00,139.8
Sodankylä Tähtelä,2010,4,27,00:00,204.5
Sodankylä Tähtelä,2010,4,28,00:00,412.7
Sodankylä Tähtelä,2010,4,29,00:00,389.6
Sodankylä Tähtelä,2010,4,30,00:00,208.4
Sodankylä Tähtelä,2011,3,1,00:00,93.1
Sodankylä Tähtelä,2011,3,2,00:00,30.1
Sodankylä Tähtelä,2011,3,3,00:00,112.8
Sodankylä Tähtelä,2011,3,4,00:00,226.0
Sodankylä Tähtelä,2011,3,5,00:00,9.1
Sodankylä Tähtelä,2011,3,6,00:00,171.5
Sodankylä Tähtelä,2011,3,7,00:00,76.6
Sodankylä Tähtelä,2011,3,8,00:00,56.2
Sodankylä Tähtelä,2011,3,9,00:00,68.1
Sodankylä Tähtelä,2011,3,10,00:00,57.1
Sodankylä Tähtelä,2011,3,11,00:00,1.2
Sodankylä Tähtelä,2011,3,12,00:00,2.8
Sodankylä Tähtelä,2011,3,13,00:00,324.0
Sodankylä Tähtelä,2011,3,14,00:00,54.8
Sodankylä Tähtelä,2011,3,15,00:00,226.3
Sodankylä Tähtelä,2011,3,16,00:00,283.3
Sodankylä Tähtelä,2011,3,17,00:00,317.4
Sodankylä Tähtelä,2011,3,18,00:00,95.7
Sodankylä Tähtelä,2011,3,19,00:00,3.8
Sodankylä Tähtelä,2011,3,20,00:00,76.8
Sodankylä Tähtelä,2011,3,21,00:00,2.9
Sodankylä Tähtelä,2011,3,22,00:00,162.5
Sodankylä Tähtelä,2011,3,23,00:00,137.1
Sodankylä Tähtelä,2011,3,24,00:00,245.8
Sodankylä Tähtelä,2011,3,25,00:00,225.9
Sodankylä Tähtelä,2011,3,26,00:00,113.5
Sodankylä Tähtelä,2011,3,27,00:00,140.1
Sodankylä Tähtelä,2011,3,28,00:00,318.2
Sodankylä Tähtelä,2011,3,29,00:00,260.7
Sodankylä Tähtelä,2011,3,30,00:00,328.1
Sodankylä Tähtelä,2011,3,31,00:00,237.8
Sodankylä Tähtelä,2011,4,1,00:00,1.6
Sodankylä Tähtelä,2011,4,2,00:00,0.7
Sodankylä Tähtelä,2011,4,3,00:00,288.7
Sodankylä Tähtelä,2011,4,4,00:00,124.5
Sodankylä Tähtelä,2011,4,5,00:00,182.0
Sodankylä Tähtelä,2011,4,6,00:00,46.7
Sodankylä Tähtelä,2011,4,7,00:00,2.4
Sodankylä Tähtelä,2011,4,8,00:00,31.5
Sodankylä Tähtelä,2011,4,9,00:00,192.5
Sodankylä Tähtelä,2011,4,10,00:00,142.2
Sodankylä Tähtelä,2011,4,11,00:00,22.4
Sodankylä Tähtelä,2011,4,12,00:00,2.0
Sodankylä Tähtelä,2011,4,13,00:00,87.5
Sodankylä Tähtelä,2011,4,14,00:00,107.5
Sodankylä Tähtelä,2011,4,15,00:00,100.3
Sodankylä Tähtelä,2011,4,16,00:00,202.8
Sodankylä Tähtelä,2011,4,17,00:00,164.9
Sodankylä Tähtelä,2011,4,18,00:00,187.6
Sodankylä Tähtelä,2011,4,19,00:00,325.7
Sodankylä Tähtelä,2011,4,20,00:00,2.2
Sodankylä Tähtelä,2011,4,21,00:00,314.3
Sodankylä Tähtelä,2011,4,22,00:00,267.5
Sodankylä Tähtelä,2011,4,23,00:00,359.8
Sodankylä Tähtelä,2011,4,24,00:00,447.9
Sodankylä Tähtelä,2011,4,25,00:00,272.4
Sodankylä Tähtelä,2011,4,26,00:00,241.7
Sodankylä Tähtelä,2011,4,27,00:00,376.5
Sodankylä Tähtelä,2011,4,28,00:00,170.9
Sodankylä Tähtelä,2011,4,29,00:00,224.3
Sodankylä Tähtelä,2011,4,30,00:00,75.8
Sodankylä Tähtelä,2012,3,1,00:00,1.8
Sodankylä Tähtelä,2012,3,2,00:00,123.8
Sodankylä Tähtelä,2012,3,3,00:00,108.1
Sodankylä Tähtelä,2012,3,4,00:00,112.7
Sodankylä Tähtelä,2012,3,5,00:00,244.5
Sodankylä Tähtelä,2012,3,6,00:00,222.3
Sodankylä Tähtelä,2012,3,7,00:00,248.0
Sodankylä Tähtelä,2012,3,8,00:00,1.4
Sodankylä Tähtelä,2012,3,9,00:00,0.7
Sodankylä Tähtelä,2012,3,10,00:00,188.6
Sodankylä Tähtelä,2012,3,11,00:00,1.5
Sodankylä Tähtelä,2012,3,12,00:00,196.1
Sodankylä Tähtelä,2012,3,13,00:00,27.3
Sodankylä Tähtelä,2012,3,14,00:00,238.3
Sodankylä Tähtelä,2012,3,15,00:00,27.1
Sodankylä Tähtelä,2012,3,16,00:00,124.3
Sodankylä Tähtelä,2012,3,17,00:00,10.0
Sodankylä Tähtelä,2012,3,18,00:00,282.8
Sodankylä Tähtelä,2012,3,19,00:00,26.3
Sodankylä Tähtelä,2012,3,20,00:00,187.5
Sodankylä Tähtelä,2012,3,21,00:00,315.8
Sodankylä Tähtelä,2012,3,22,00:00,2.0
Sodankylä Tähtelä,2012,3,23,00:00,1.4
Sodankylä Tähtelä,2012,3,24,00:00,15.2
Sodankylä Tähtelä,2012,3,25,00:00,126.9
Sodankylä Tähtelä,2012,3,26,00:00,2.1
Sodankylä Tähtelä,2012,3,27,00:00,35.2
Sodankylä Tähtelä,2012,3,28,00:00,6.7
Sodankylä Tähtelä,2012,3,29,00:00,288.4
Sodankylä Tähtelä,2012,3,30,00:00,362.5
Sodankylä Tähtelä,2012,3,31,00:00,172.0
Sodankylä Tähtelä,2012,4,1,00:00,217.1
Sodankylä Tähtelä,2012,4,2,00:00,249.9
Sodankylä Tähtelä,2012,4,3,00:00,91.7
Sodankylä Tähtelä,2012,4,4,00:00,248.6
Sodankylä Tähtelä,2012,4,5,00:00,196.1
Sodankylä Tähtelä,2012,4,6,00:00,433.1
Sodankylä Tähtelä,2012,4,7,00:00,168.7
Sodankylä Tähtelä,2012,4,8,00:00,309.8
Sodankylä Tähtelä,2012,4,9,00:00,376.0
Sodankylä Tähtelä,2012,4,10,00:00,65.4
Sodankylä Tähtelä,2012,4,11,00:00,0.6
Sodankylä Tähtelä,2012,4,12,00:00,1.0
Sodankylä Tähtelä,2012,4,13,00:00,425.9
Sodankylä Tähtelä,2012,4,14,00:00,279.2
Sodankylä Tähtelä,2012,4,15,00:00,2.1
Sodankylä Tähtelä,2012,4,16,00:00,152.2
Sodankylä Tähtelä,2012,4,17,00:00,117.3
Sodankylä Tähtelä,2012,4,18,00:00,1.2
Sodankylä Tähtelä,2012,4,19,00:00,137.5
Sodankylä Tähtelä,2012,4,20,00:00,234.8
Sodankylä Tähtelä,2012,4,21,00:00,1.0
Sodankylä Tähtelä,2012,4,22,00:00,1.6
Sodankylä Tähtelä,2012,4,23,00:00,2.5
Sodankylä Tähtelä,2012,4,24,00:00,0.7
Sodankylä Tähtelä,2012,4,25,00:00,8.5
Sodankylä Tähtelä,2012,4,26,00:00,153.9
Sodankylä Tähtelä,2012,4,27,00:00,1.0
Sodankylä Tähtelä,2012,4,28,00:00,11.2
Sodankylä Tähtelä,2012,4,29,00:00,80.7
Sodankylä Tähtelä,2012,4,30,00:00,125.7
Sodankylä Tähtelä,2009,5,1,00:00,417.7
Sodankylä Tähtelä,2009,5,2,00:00,238.6
Sodankylä Tähtelä,2009,5,3,00:00,147.7
Sodankylä Tähtelä,2009,5,4,00:00,336.6
Sodankylä Tähtelä,2009,5,5,00:00,316.3
Sodankylä Tähtelä,2009,5,6,00:00,2.0
Sodankylä Tähtelä,2009,5,7,00:00,64.1
Sodankylä Tähtelä,2009,5,8,00:00,108.4
Sodankylä Tähtelä,2009,5,9,00:00,36.5
Sodankylä Tähtelä,2009,5,10,00:00,184.3
Sodankylä Tähtelä,2009,5,11,00:00,308.9
Sodankylä Tähtelä,2009,5,12,00:00,193.1
Sodankylä Tähtelä,2009,5,13,00:00,141.4
Sodankylä Tähtelä,2009,5,14,00:00,404.2
Sodankylä Tähtelä,2009,5,15,00:00,122.3
Sodankylä Tähtelä,2009,5,16,00:00,239.7
Sodankylä Tähtelä,2009,5,17,00:00,539.4
Sodankylä Tähtelä,2009,5,18,00:00,331.6
Sodankylä Tähtelä,2009,5,19,00:00,23.0
Sodankylä Tähtelä,2009,5,20,00:00,120.9
Sodankylä Tähtelä,2009,5,21,00:00,109.8
Sodankylä Tähtelä,2009,5,22,00:00,149.6
Sodankylä Tähtelä,2009,5,23,00:00,141.6
Sodankylä Tähtelä,2009,5,24,00:00,83.1
Sodankylä Tähtelä,2009,5,25,00:00,48.5
Sodankylä Tähtelä,2009,5,26,00:00,399.9
Sodankylä Tähtelä,2009,5,27,00:00,22.5
Sodankylä Tähtelä,2009,5,28,00:00,89.3
Sodankylä Tähtelä,2009,5,29,00:00,290.6
Sodankylä Tähtelä,2009,5,30,00:00,248.9
Sodankylä Tähtelä,2009,5,31,00:00,293.9
Sodankylä Tähtelä,2009,6,1,00:00,201.5
Sodankylä Tähtelä,2009,6,2,00:00,196.9
Sodankylä Tähtelä,2009,6,3,00:00,163.0
Sodankylä Tähtelä,2009,6,4,00:00,315.2
Sodankylä Tähtelä,2009,6,5,00:00,3.1
Sodankylä Tähtelä,2009,6,6,00:00,26.7
Sodankylä Tähtelä,2009,6,7,00:00,36.7
Sodankylä Tähtelä,2009,6,8,00:00,105.5
Sodankylä Tähtelä,2009,6,9,00:00,230.1
Sodankylä Tähtelä,2009,6,10,00:00,328.8
Sodankylä Tähtelä,2009,6,11,00:00,82.5
Sodankylä Tähtelä,2009,6,12,00:00,20.6
Sodankylä Tähtelä,2009,6,13,00:00,119.0
Sodankylä Tähtelä,2009,6,14,00:00,0.9
Sodankylä Tähtelä,2009,6,15,00:00,142.6
Sodankylä Tähtelä,2009,6,16,00:00,21.1
Sodankylä Tähtelä,2009,6,17,00:00,17.3
Sodankylä Tähtelä,2009,6,18,00:00,53.7
Sodankylä Tähtelä,2009,6,19,00:00,51.4
Sodankylä Tähtelä,2009,6,20,00:00,22.3
Sodankylä Tähtelä,2009,6,21,00:00,72.2
Sodankylä Tähtelä,2009,6,22,00:00,224.5
Sodankylä Tähtelä,2009,6,23,00:00,234.7
Sodankylä Tähtelä,2009,6,24,00:00,299.8
Sodankylä Tähtelä,2009,6,25,00:00,276.0
Sodankylä Tähtelä,2009,6,26,00:00,566.1
Sodankylä Tähtelä,2009,6,27,00:00,165.1
Sodankylä Tähtelä,2009,6,28,00:00,84.7
Sodankylä Tähtelä,2009,6,29,00:00,465.3
Sodankylä Tähtelä,2009,6,30,00:00,275.7
Sodankylä Tähtelä,2010,5,1,00:00,1
Sodankylä Tähtelä,2010,5,2,00:00,1.3
Sodankylä Tähtelä,2010,5,3,00:00,114.4
Sodankylä Tähtelä,2010,5,4,00:00,411.1
Sodankylä Tähtelä,2010,5,5,00:00,122.3
Sodankylä Tähtelä,2010,5,6,00:00,14.4
Sodankylä Tähtelä,2010,5,7,00:00,330.1
Sodankylä Tähtelä,2010,5,8,00:00,465
Sodankylä Tähtelä,2010,5,9,00:00,8.4
Sodankylä Tähtelä,2010,5,10,00:00,122.8
Sodankylä Tähtelä,2010,5,11,00:00,63.4
Sodankylä Tähtelä,2010,5,12,00:00,1.9
Sodankylä Tähtelä,2010,5,13,00:00,328.8
Sodankylä Tähtelä,2010,5,14,00:00,172.2
Sodankylä Tähtelä,2010,5,15,00:00,393.3
Sodankylä Tähtelä,2010,5,16,00:00,331.7
Sodankylä Tähtelä,2010,5,17,00:00,442.2
Sodankylä Tähtelä,2010,5,18,00:00,476.4
Sodankylä Tähtelä,2010,5,19,00:00,397.1
Sodankylä Tähtelä,2010,5,20,00:00,297.6
Sodankylä Tähtelä,2010,5,21,00:00,107.9
Sodankylä Tähtelä,2010,5,22,00:00,87.7
Sodankylä Tähtelä,2010,5,23,00:00,2.6
Sodankylä Tähtelä,2010,5,24,00:00,1.7
Sodankylä Tähtelä,2010,5,25,00:00,0.7
Sodankylä Tähtelä,2010,5,26,00:00,293.5
Sodankylä Tähtelä,2010,5,27,00:00,552.6
Sodankylä Tähtelä,2010,5,28,00:00,428.9
Sodankylä Tähtelä,2010,5,29,00:00,-
-,2010,5,30,00:00,-
Sodankylä Tähtelä,2010,5,31,00:00,93.3
Sodankylä Tähtelä,2010,6,1,00:00,357
Sodankylä Tähtelä,2010,6,2,00:00,450.6
Sodankylä Tähtelä,2010,6,3,00:00,34.4
Sodankylä Tähtelä,2010,6,4,00:00,2.2
Sodankylä Tähtelä,2010,6,5,00:00,103.8
Sodankylä Tähtelä,2010,6,6,00:00,4.8
Sodankylä Tähtelä,2010,6,7,00:00,102.8
Sodankylä Tähtelä,2010,6,8,00:00,159
Sodankylä Tähtelä,2010,6,9,00:00,135.9
Sodankylä Tähtelä,2010,6,10,00:00,155.4
Sodankylä Tähtelä,2010,6,11,00:00,117.4
Sodankylä Tähtelä,2010,6,12,00:00,490.6
Sodankylä Tähtelä,2010,6,13,00:00,617.7
Sodankylä Tähtelä,2010,6,14,00:00,158
Sodankylä Tähtelä,2010,6,15,00:00,133.2
Sodankylä Tähtelä,2010,6,16,00:00,226.1
Sodankylä Tähtelä,2010,6,17,00:00,163.8
Sodankylä Tähtelä,2010,6,18,00:00,103.8
Sodankylä Tähtelä,2010,6,19,00:00,39.6
Sodankylä Tähtelä,2010,6,20,00:00,44.9
Sodankylä Tähtelä,2010,6,21,00:00,51.5
Sodankylä Tähtelä,2010,6,22,00:00,388
Sodankylä Tähtelä,2010,6,23,00:00,100
Sodankylä Tähtelä,2010,6,24,00:00,117
Sodankylä Tähtelä,2010,6,25,00:00,466.5
Sodankylä Tähtelä,2010,6,26,00:00,27.3
Sodankylä Tähtelä,2010,6,27,00:00,75.5
Sodankylä Tähtelä,2010,6,28,00:00,55
Sodankylä Tähtelä,2010,6,29,00:00,398.5
Sodankylä Tähtelä,2010,6,30,00:00,35.7
Sodankylä Tähtelä,2011,5,1,00:00,137.5
Sodankylä Tähtelä,2011,5,2,00:00,35.3
Sodankylä Tähtelä,2011,5,3,00:00,1.9
Sodankylä Tähtelä,2011,5,4,00:00,34.9
Sodankylä Tähtelä,2011,5,5,00:00,283.7
Sodankylä Tähtelä,2011,5,6,00:00,37.3
Sodankylä Tähtelä,2011,5,7,00:00,67.7
Sodankylä Tähtelä,2011,5,8,00:00,443.2
Sodankylä Tähtelä,2011,5,9,00:00,111.6
Sodankylä Tähtelä,2011,5,10,00:00,421.6
Sodankylä Tähtelä,2011,5,11,00:00,72.8
Sodankylä Tähtelä,2011,5,12,00:00,485.8
Sodankylä Tähtelä,2011,5,13,00:00,554.9
Sodankylä Tähtelä,2011,5,14,00:00,560.5
Sodankylä Tähtelä,2011,5,15,00:00,453.3
Sodankylä Tähtelä,2011,5,16,00:00,27.5
Sodankylä Tähtelä,2011,5,17,00:00,1.3
Sodankylä Tähtelä,2011,5,18,00:00,1.1
Sodankylä Tähtelä,2011,5,19,00:00,25.5
Sodankylä Tähtelä,2011,5,20,00:00,81.0
Sodankylä Tähtelä,2011,5,21,00:00,187.2
Sodankylä Tähtelä,2011,5,22,00:00,291.3
Sodankylä Tähtelä,2011,5,23,00:00,339.5
Sodankylä Tähtelä,2011,5,24,00:00,145.6
Sodankylä Tähtelä,2011,5,25,00:00,65.5
Sodankylä Tähtelä,2011,5,26,00:00,136.1
Sodankylä Tähtelä,2011,5,27,00:00,260.9
Sodankylä Tähtelä,2011,5,28,00:00,0.5
Sodankylä Tähtelä,2011,5,29,00:00,18.3
Sodankylä Tähtelä,2011,5,30,00:00,126.7
Sodankylä Tähtelä,2011,5,31,00:00,334.1
Sodankylä Tähtelä,2011,6,1,00:00,92.5
Sodankylä Tähtelä,2011,6,2,00:00,66.0
Sodankylä Tähtelä,2011,6,3,00:00,59.8
Sodankylä Tähtelä,2011,6,4,00:00,226.7
Sodankylä Tähtelä,2011,6,5,00:00,352.4
Sodankylä Tähtelä,2011,6,6,00:00,466.7
Sodankylä Tähtelä,2011,6,7,00:00,357.8
Sodankylä Tähtelä,2011,6,8,00:00,387.9
Sodankylä Tähtelä,2011,6,9,00:00,314.5
Sodankylä Tähtelä,2011,6,10,00:00,407.5
Sodankylä Tähtelä,2011,6,11,00:00,71.9
Sodankylä Tähtelä,2011,6,12,00:00,254.9
Sodankylä Tähtelä,2011,6,13,00:00,220.1
Sodankylä Tähtelä,2011,6,14,00:00,561.2
Sodankylä Tähtelä,2011,6,15,00:00,307.4
Sodankylä Tähtelä,2011,6,16,00:00,130.1
Sodankylä Tähtelä,2011,6,17,00:00,5.4
Sodankylä Tähtelä,2011,6,18,00:00,168.7
Sodankylä Tähtelä,2011,6,19,00:00,38.6
Sodankylä Tähtelä,2011,6,20,00:00,6.9
Sodankylä Tähtelä,2011,6,21,00:00,0.3
Sodankylä Tähtelä,2011,6,22,00:00,21.9
Sodankylä Tähtelä,2011,6,23,00:00,369.3
Sodankylä Tähtelä,2011,6,24,00:00,18.0
Sodankylä Tähtelä,2011,6,25,00:00,148.4
Sodankylä Tähtelä,2011,6,26,00:00,233.8
Sodankylä Tähtelä,2011,6,27,00:00,337.8
Sodankylä Tähtelä,2011,6,28,00:00,346.4
Sodankylä Tähtelä,2011,6,29,00:00,338.7
Sodankylä Tähtelä,2011,6,30,00:00,559.0
Sodankylä Tähtelä,2012,5,1,00:00,262.3
Sodankylä Tähtelä,2012,5,2,00:00,101.5
Sodankylä Tähtelä,2012,5,3,00:00,47.0
Sodankylä Tähtelä,2012,5,4,00:00,185.4
Sodankylä Tähtelä,2012,5,5,00:00,109.0
Sodankylä Tähtelä,2012,5,6,00:00,0.8
Sodankylä Tähtelä,2012,5,7,00:00,462.0
Sodankylä Tähtelä,2012,5,8,00:00,476.2
Sodankylä Tähtelä,2012,5,9,00:00,281.1
Sodankylä Tähtelä,2012,5,10,00:00,64.6
Sodankylä Tähtelä,2012,5,11,00:00,201.5
Sodankylä Tähtelä,2012,5,12,00:00,83.8
Sodankylä Tähtelä,2012,5,13,00:00,396.8
Sodankylä Tähtelä,2012,5,14,00:00,85.3
Sodankylä Tähtelä,2012,5,15,00:00,300.2
Sodankylä Tähtelä,2012,5,16,00:00,350.3
Sodankylä Tähtelä,2012,5,17,00:00,1.5
Sodankylä Tähtelä,2012,5,18,00:00,24.0
Sodankylä Tähtelä,2012,5,19,00:00,357.6
Sodankylä Tähtelä,2012,5,20,00:00,279.3
Sodankylä Tähtelä,2012,5,21,00:00,286.4
Sodankylä Tähtelä,2012,5,22,00:00,173.0
Sodankylä Tähtelä,2012,5,23,00:00,383.7
Sodankylä Tähtelä,2012,5,24,00:00,346.5
Sodankylä Tähtelä,2012,5,25,00:00,178.2
Sodankylä Tähtelä,2012,5,26,00:00,99.6
Sodankylä Tähtelä,2012,5,27,00:00,388.6
Sodankylä Tähtelä,2012,5,28,00:00,97.9
Sodankylä Tähtelä,2012,5,29,00:00,191.0
Sodankylä Tähtelä,2012,5,30,00:00,273.0
Sodankylä Tähtelä,2012,5,31,00:00,207.5
Sodankylä Tähtelä,2012,6,1,00:00,78.4
Sodankylä Tähtelä,2012,6,2,00:00,133.2
Sodankylä Tähtelä,2012,6,3,00:00,375.7
Sodankylä Tähtelä,2012,6,4,00:00,209.1
Sodankylä Tähtelä,2012,6,5,00:00,73.0
Sodankylä Tähtelä,2012,6,6,00:00,6.8
Sodankylä Tähtelä,2012,6,7,00:00,33.9
Sodankylä Tähtelä,2012,6,8,00:00,31.7
Sodankylä Tähtelä,2012,6,9,00:00,37.2
Sodankylä Tähtelä,2012,6,10,00:00,307.4
Sodankylä Tähtelä,2012,6,11,00:00,22.3
Sodankylä Tähtelä,2012,6,12,00:00,221.2
Sodankylä Tähtelä,2012,6,13,00:00,23.4
Sodankylä Tähtelä,2012,6,14,00:00,216.8
Sodankylä Tähtelä,2012,6,15,00:00,171.3
Sodankylä Tähtelä,2012,6,16,00:00,388.5
Sodankylä Tähtelä,2012,6,17,00:00,46.8
Sodankylä Tähtelä,2012,6,18,00:00,3.5
Sodankylä Tähtelä,2012,6,19,00:00,7.3
Sodankylä Tähtelä,2012,6,20,00:00,0.7
Sodankylä Tähtelä,2012,6,21,00:00,0.6
Sodankylä Tähtelä,2012,6,22,00:00,132.5
Sodankylä Tähtelä,2012,6,23,00:00,295.2
Sodankylä Tähtelä,2012,6,24,00:00,185.9
Sodankylä Tähtelä,2012,6,25,00:00,166.5
Sodankylä Tähtelä,2012,6,26,00:00,19.0
Sodankylä Tähtelä,2012,6,27,00:00,0.4
Sodankylä Tähtelä,2012,6,28,00:00,15.8
Sodankylä Tähtelä,2012,6,29,00:00,433.1
Sodankylä Tähtelä,2012,6,30,00:00,43.2
Sodankylä Tähtelä,2009,7,1,00:00,240.8
Sodankylä Tähtelä,2009,7,2,00:00,279.6
Sodankylä Tähtelä,2009,7,3,00:00,23.3
Sodankylä Tähtelä,2009,7,4,00:00,22.3
Sodankylä Tähtelä,2009,7,5,00:00,5.9
Sodankylä Tähtelä,2009,7,6,00:00,3.2
Sodankylä Tähtelä,2009,7,7,00:00,106.5
Sodankylä Tähtelä,2009,7,8,00:00,7.2
Sodankylä Tähtelä,2009,7,9,00:00,31.2
Sodankylä Tähtelä,2009,7,10,00:00,50.4
Sodankylä Tähtelä,2009,7,11,00:00,321.1
Sodankylä Tähtelä,2009,7,12,00:00,266.6
Sodankylä Tähtelä,2009,7,13,00:00,149.1
Sodankylä Tähtelä,2009,7,14,00:00,114.4
Sodankylä Tähtelä,2009,7,15,00:00,338.6
Sodankylä Tähtelä,2009,7,16,00:00,166.9
Sodankylä Tähtelä,2009,7,17,00:00,121.4
Sodankylä Tähtelä,2009,7,18,00:00,62.6
Sodankylä Tähtelä,2009,7,19,00:00,67.7
Sodankylä Tähtelä,2009,7,20,00:00,118.8
Sodankylä Tähtelä,2009,7,21,00:00,219.3
Sodankylä Tähtelä,2009,7,22,00:00,376.2
Sodankylä Tähtelä,2009,7,23,00:00,472.1
Sodankylä Tähtelä,2009,7,24,00:00,299.4
Sodankylä Tähtelä,2009,7,25,00:00,471.5
Sodankylä Tähtelä,2009,7,26,00:00,57.7
Sodankylä Tähtelä,2009,7,27,00:00,129.1
Sodankylä Tähtelä,2009,7,28,00:00,207.9
Sodankylä Tähtelä,2009,7,29,00:00,83.4
Sodankylä Tähtelä,2009,7,30,00:00,145.8
Sodankylä Tähtelä,2009,7,31,00:00,336.9
Sodankylä Tähtelä,2009,8,1,00:00,425.1
Sodankylä Tähtelä,2009,8,2,00:00,273.6
Sodankylä Tähtelä,2009,8,3,00:00,473.9
Sodankylä Tähtelä,2009,8,4,00:00,406.5
Sodankylä Tähtelä,2009,8,5,00:00,290.1
Sodankylä Tähtelä,2009,8,6,00:00,98.3
Sodankylä Tähtelä,2009,8,7,00:00,392.8
Sodankylä Tähtelä,2009,8,8,00:00,281.8
Sodankylä Tähtelä,2009,8,9,00:00,193.4
Sodankylä Tähtelä,2009,8,10,00:00,30.9
Sodankylä Tähtelä,2009,8,11,00:00,20.0
Sodankylä Tähtelä,2009,8,12,00:00,27.3
Sodankylä Tähtelä,2009,8,13,00:00,65.7
Sodankylä Tähtelä,2009,8,14,00:00,350.8
Sodankylä Tähtelä,2009,8,15,00:00,309.6
Sodankylä Tähtelä,2009,8,16,00:00,12.7
Sodankylä Tähtelä,2009,8,17,00:00,21.0
Sodankylä Tähtelä,2009,8,18,00:00,226.2
Sodankylä Tähtelä,2009,8,19,00:00,228.9
Sodankylä Tähtelä,2009,8,20,00:00,210.3
Sodankylä Tähtelä,2009,8,21,00:00,222.2
Sodankylä Tähtelä,2009,8,22,00:00,352.6
Sodankylä Tähtelä,2009,8,23,00:00,223.6
Sodankylä Tähtelä,2009,8,24,00:00,17.1
Sodankylä Tähtelä,2009,8,25,00:00,54.9
Sodankylä Tähtelä,2009,8,26,00:00,230.7
Sodankylä Tähtelä,2009,8,27,00:00,242.4
Sodankylä Tähtelä,2009,8,28,00:00,163.1
Sodankylä Tähtelä,2009,8,29,00:00,1.0
Sodankylä Tähtelä,2009,8,30,00:00,5.0
Sodankylä Tähtelä,2009,8,31,00:00,33.4
Sodankylä Tähtelä,2010,7,1,00:00,64.7
Sodankylä Tähtelä,2010,7,2,00:00,39.7
Sodankylä Tähtelä,2010,7,3,00:00,34.8
Sodankylä Tähtelä,2010,7,4,00:00,29.3
Sodankylä Tähtelä,2010,7,5,00:00,21.1
Sodankylä Tähtelä,2010,7,6,00:00,372.7
Sodankylä Tähtelä,2010,7,7,00:00,90.1
Sodankylä Tähtelä,2010,7,8,00:00,430.3
Sodankylä Tähtelä,2010,7,9,00:00,9.9
Sodankylä Tähtelä,2010,7,10,00:00,133.3
Sodankylä Tähtelä,2010,7,11,00:00,288.7
Sodankylä Tähtelä,2010,7,12,00:00,168.7
Sodankylä Tähtelä,2010,7,13,00:00,327.4
Sodankylä Tähtelä,2010,7,14,00:00,135.5
Sodankylä Tähtelä,2010,7,15,00:00,30.3
Sodankylä Tähtelä,2010,7,16,00:00,159.9
Sodankylä Tähtelä,2010,7,17,00:00,80.5
Sodankylä Tähtelä,2010,7,18,00:00,64.3
Sodankylä Tähtelä,2010,7,19,00:00,314.8
Sodankylä Tähtelä,2010,7,20,00:00,290.1
Sodankylä Tähtelä,2010,7,21,00:00,101.8
Sodankylä Tähtelä,2010,7,22,00:00,11.2
Sodankylä Tähtelä,2010,7,23,00:00,196.1
Sodankylä Tähtelä,2010,7,24,00:00,566.5
Sodankylä Tähtelä,2010,7,25,00:00,10.6
Sodankylä Tähtelä,2010,7,26,00:00,71.6
Sodankylä Tähtelä,2010,7,27,00:00,69.8
Sodankylä Tähtelä,2010,7,28,00:00,55.9
Sodankylä Tähtelä,2010,7,29,00:00,20.8
Sodankylä Tähtelä,2010,7,30,00:00,151.1
Sodankylä Tähtelä,2010,7,31,00:00,59.9
Sodankylä Tähtelä,2010,8,1,00:00,432.1
Sodankylä Tähtelä,2010,8,2,00:00,51.8
Sodankylä Tähtelä,2010,8,3,00:00,133.8
Sodankylä Tähtelä,2010,8,4,00:00,2.7
Sodankylä Tähtelä,2010,8,5,00:00,2.8
Sodankylä Tähtelä,2010,8,6,00:00,373.7
Sodankylä Tähtelä,2010,8,7,00:00,192.1
Sodankylä Tähtelä,2010,8,8,00:00,121.6
Sodankylä Tähtelä,2010,8,9,00:00,0.5
Sodankylä Tähtelä,2010,8,10,00:00,1.1
Sodankylä Tähtelä,2010,8,11,00:00,84.3
Sodankylä Tähtelä,2010,8,12,00:00,54.8
Sodankylä Tähtelä,2010,8,13,00:00,134.0
